"Plot Title: 1418 Closet and Attic "
"#","Time, GMT-08:00","Temp, ¡C()","RH, %()","Intensity, Lux()","Temp, ¡C()"
3038,09-03-04 00:00:00 ,19.698,69.195,11.8,16.296
3039,09-03-04 00:05:00 ,19.651,69.130,3.9,16.225
3040,09-03-04 00:10:00 ,19.603,69.122,3.9,16.153
3041,09-03-04 00:15:00 ,19.579,69.089,11.8,16.106
3042,09-03-04 00:20:00 ,19.532,69.109,11.8,16.082
3043,09-03-04 00:25:00 ,19.484,69.128,11.8,16.010
3044,09-03-04 00:30:00 ,19.460,69.124,11.8,15.939
3045,09-03-04 00:35:00 ,19.413,69.115,11.8,15.867
3046,09-03-04 00:40:00 ,19.389,69.111,11.8,15.843
3047,09-03-04 00:45:00 ,19.341,69.102,11.8,15.796
3048,09-03-04 00:50:00 ,19.294,69.093,11.8,15.772
3049,09-03-04 00:55:00 ,19.246,69.085,11.8,15.700
3050,09-03-04 01:00:00 ,19.222,69.080,11.8,15.652
3051,09-03-04 01:05:00 ,19.175,69.072,3.9,15.581
3052,09-03-04 01:10:00 ,19.127,69.091,3.9,15.533
3053,09-03-04 01:15:00 ,19.080,69.082,3.9,15.438
3054,09-03-04 01:20:00 ,19.032,69.102,3.9,15.414
3055,09-03-04 01:25:00 ,19.008,69.097,3.9,15.318
3056,09-03-04 01:30:00 ,18.961,69.117,3.9,15.270
3057,09-03-04 01:35:00 ,18.913,69.108,3.9,15.223
3058,09-03-04 01:40:00 ,18.842,69.123,3.9,15.175
3059,09-03-04 01:45:00 ,18.818,69.147,3.9,15.127
3060,09-03-04 01:50:00 ,18.747,69.134,3.9,15.031
3061,09-03-04 01:55:00 ,18.723,69.185,3.9,14.960
3062,09-03-04 02:00:00 ,18.675,69.204,3.9,14.912
3063,09-03-04 02:05:00 ,18.628,69.224,3.9,14.840
3064,09-03-04 02:10:00 ,18.557,69.266,11.8,14.792
3065,09-03-04 02:15:00 ,18.509,69.313,3.9,14.721
3066,09-03-04 02:20:00 ,18.461,69.388,3.9,14.697
3067,09-03-04 02:25:00 ,18.414,69.407,3.9,14.649
3068,09-03-04 02:30:00 ,18.366,69.454,3.9,14.601
3069,09-03-04 02:35:00 ,18.319,69.501,3.9,14.553
3070,09-03-04 02:40:00 ,18.271,69.520,3.9,14.505
3071,09-03-04 02:45:00 ,18.224,69.567,3.9,14.385
3072,09-03-04 02:50:00 ,18.176,69.586,11.8,14.337
3073,09-03-04 02:55:00 ,18.129,69.633,3.9,14.266
3074,09-03-04 03:00:00 ,18.081,69.652,3.9,14.170
3075,09-03-04 03:05:00 ,18.057,69.675,3.9,14.122
3076,09-03-04 03:10:00 ,17.986,69.718,3.9,14.026
3077,09-03-04 03:15:00 ,17.962,69.713,3.9,13.954
3078,09-03-04 03:20:00 ,17.915,69.732,3.9,13.882
3079,09-03-04 03:25:00 ,17.891,69.755,3.9,13.786
3080,09-03-04 03:30:00 ,17.843,69.774,3.9,13.714
3081,09-03-04 03:35:00 ,17.796,69.766,3.9,13.666
3082,09-03-04 03:40:00 ,17.748,69.785,3.9,13.594
3083,09-03-04 03:45:00 ,17.701,69.803,3.9,13.497
3084,09-03-04 03:50:00 ,17.653,69.795,3.9,13.449
3085,09-03-04 03:55:00 ,17.605,69.813,11.8,13.353
3086,09-03-04 04:00:00 ,17.582,69.837,3.9,13.305
3087,09-03-04 04:05:00 ,17.510,69.851,3.9,13.257
3088,09-03-04 04:10:00 ,17.486,69.874,11.8,13.161
3089,09-03-04 04:15:00 ,17.439,69.921,3.9,13.088
3090,09-03-04 04:20:00 ,17.391,69.940,3.9,13.016
3091,09-03-04 04:25:00 ,17.320,69.954,3.9,12.968
3092,09-03-04 04:30:00 ,17.296,69.977,3.9,12.896
3093,09-03-04 04:35:00 ,17.249,69.968,3.9,12.847
3094,09-03-04 04:40:00 ,17.201,70.015,3.9,12.775
3095,09-03-04 04:45:00 ,17.153,70.006,3.9,12.703
3096,09-03-04 04:50:00 ,17.106,70.052,11.8,12.654
3097,09-03-04 04:55:00 ,17.058,70.043,3.9,12.582
3098,09-03-04 05:00:00 ,17.011,70.090,3.9,12.509
3099,09-03-04 05:05:00 ,16.963,70.136,3.9,12.461
3100,09-03-04 05:10:00 ,16.939,70.159,3.9,12.389
3101,09-03-04 05:15:00 ,16.892,70.150,3.9,12.364
3102,09-03-04 05:20:00 ,16.844,70.169,3.9,12.340
3103,09-03-04 05:25:00 ,16.796,70.187,3.9,12.268
3104,09-03-04 05:30:00 ,16.749,70.206,3.9,12.219
3105,09-03-04 05:35:00 ,16.701,70.252,3.9,12.147
3106,09-03-04 05:40:00 ,16.654,70.243,3.9,12.122
3107,09-03-04 05:45:00 ,16.630,70.266,3.9,12.074
3108,09-03-04 05:50:00 ,16.558,70.280,3.9,12.025
3109,09-03-04 05:55:00 ,16.534,70.303,3.9,11.977
3110,09-03-04 06:00:00 ,16.487,70.322,3.9,11.904
3111,09-03-04 06:05:00 ,16.439,70.340,3.9,11.880
3112,09-03-04 06:10:00 ,16.392,70.359,3.9,11.856
3113,09-03-04 06:15:00 ,16.344,70.377,3.9,11.807
3114,09-03-04 06:20:00 ,16.320,70.427,3.9,11.759
3115,09-03-04 06:25:00 ,16.272,70.446,11.8,11.759
3116,09-03-04 06:30:00 ,16.225,70.464,3.9,11.759
3117,09-03-04 06:35:00 ,16.177,70.483,3.9,11.734
3118,09-03-04 06:40:00 ,16.153,70.533,3.9,11.734
3119,09-03-04 06:45:00 ,16.106,70.524,3.9,11.710
3120,09-03-04 06:50:00 ,16.058,70.570,3.9,11.686
3121,09-03-04 06:55:00 ,16.010,70.588,3.9,11.686
3122,09-03-04 07:00:00 ,15.986,70.638,3.9,11.686
3123,09-03-04 07:05:00 ,15.939,70.656,3.9,11.686
3124,09-03-04 07:10:00 ,15.915,70.679,3.9,11.662
3125,09-03-04 07:15:00 ,15.867,70.698,3.9,11.637
3126,09-03-04 07:20:00 ,15.843,70.720,3.9,11.589
3127,09-03-04 07:25:00 ,15.796,70.739,3.9,11.565
3128,09-03-04 07:30:00 ,15.772,70.761,11.8,11.589
3129,09-03-04 07:35:00 ,15.724,70.807,3.9,11.807
3130,09-03-04 07:40:00 ,15.700,70.884,11.8,12.001
3131,09-03-04 07:45:00 ,15.676,71.233,11.8,12.268
3132,09-03-04 07:50:00 ,15.676,71.423,11.8,12.606
3133,09-03-04 07:55:00 ,15.700,72.184,11.8,12.727
3134,09-03-04 08:00:00 ,15.748,72.624,11.8,12.896
3135,09-03-04 08:05:00 ,15.796,72.901,3.9,13.112
3136,09-03-04 08:10:00 ,15.891,73.241,11.8,13.353
3137,09-03-04 08:15:00 ,15.986,73.821,3.9,13.642
3138,09-03-04 08:20:00 ,16.129,73.822,3.9,13.978
3139,09-03-04 08:25:00 ,16.249,74.112,11.8,14.409
3140,09-03-04 08:30:00 ,16.415,74.199,3.9,14.816
3141,09-03-04 08:35:00 ,16.558,74.174,11.8,15.223
3142,09-03-04 08:40:00 ,16.725,74.100,3.9,15.533
3143,09-03-04 08:45:00 ,16.892,73.946,11.8,15.891
3144,09-03-04 08:50:00 ,17.034,73.814,11.8,16.177
3145,09-03-04 08:55:00 ,17.201,73.686,3.9,16.511
3146,09-03-04 09:00:00 ,17.368,73.585,11.8,16.773
3147,09-03-04 09:05:00 ,17.558,73.649,3.9,17.058
3148,09-03-04 09:10:00 ,17.701,73.623,3.9,17.296
3149,09-03-04 09:15:00 ,17.891,73.606,11.8,17.534
3150,09-03-04 09:20:00 ,18.057,73.558,11.8,17.724
3151,09-03-04 09:25:00 ,18.224,73.456,3.9,17.891
3152,09-03-04 09:30:00 ,18.390,73.407,11.8,18.105
3153,09-03-04 09:35:00 ,18.557,73.386,11.8,18.247
3154,09-03-04 09:40:00 ,18.723,73.066,3.9,18.414
3155,09-03-04 09:45:00 ,18.889,72.582,11.8,18.390
3156,09-03-04 09:50:00 ,19.032,72.772,11.8,18.271
3157,09-03-04 09:55:00 ,19.127,73.008,11.8,18.176
3158,09-03-04 10:00:00 ,19.199,72.723,11.8,18.081
3159,09-03-04 10:05:00 ,19.246,72.432,11.8,18.176
3160,09-03-04 10:10:00 ,19.318,72.336,11.8,18.461
3161,09-03-04 10:15:00 ,19.389,72.158,11.8,18.723
3162,09-03-04 10:20:00 ,19.460,72.062,11.8,18.985
3163,09-03-04 10:25:00 ,19.555,72.080,11.8,19.032
3164,09-03-04 10:30:00 ,19.651,71.879,3.9,18.937
3165,09-03-04 10:35:00 ,19.746,71.759,3.9,18.771
3166,09-03-04 10:40:00 ,19.841,71.529,11.8,18.557
3167,09-03-04 10:45:00 ,19.912,71.377,11.8,18.366
3168,09-03-04 10:50:00 ,19.984,71.197,11.8,18.224
3169,09-03-04 10:55:00 ,20.031,71.068,11.8,18.081
3170,09-03-04 11:00:00 ,20.031,70.901,3.9,18.010
3171,09-03-04 11:05:00 ,20.055,70.795,11.8,17.986
3172,09-03-04 11:10:00 ,20.031,70.763,11.8,17.986
3173,09-03-04 11:15:00 ,20.055,70.767,11.8,17.915
3174,09-03-04 11:20:00 ,20.055,70.767,11.8,17.891
3175,09-03-04 11:25:00 ,20.031,70.818,11.8,17.938
3176,09-03-04 11:30:00 ,20.031,70.790,11.8,17.891
3177,09-03-04 11:35:00 ,20.031,70.763,11.8,17.843
3178,09-03-04 11:40:00 ,20.031,70.763,11.8,17.819
3179,09-03-04 11:45:00 ,20.007,70.758,11.8,17.796
3180,09-03-04 11:50:00 ,20.007,70.758,11.8,17.772
3181,09-03-04 11:55:00 ,19.984,70.726,11.8,17.748
3182,09-03-04 12:00:00 ,19.984,70.698,11.8,17.724
3183,09-03-04 12:05:00 ,19.960,70.666,11.8,17.701
3184,09-03-04 12:10:00 ,19.936,70.662,11.8,17.677
3185,09-03-04 12:15:00 ,19.912,70.629,11.8,17.629
3186,09-03-04 12:20:00 ,19.912,70.602,11.8,17.605
3187,09-03-04 12:25:00 ,19.888,70.569,11.8,17.605
3188,09-03-04 12:30:00 ,19.865,70.565,11.8,17.605
3189,09-03-04 12:35:00 ,19.841,70.533,11.8,17.629
3190,09-03-04 12:40:00 ,19.793,70.524,11.8,17.653
3191,09-03-04 12:45:00 ,19.793,70.524,11.8,17.677
3192,09-03-04 12:50:00 ,19.770,70.520,3.9,17.701
3193,09-03-04 12:55:00 ,19.746,70.515,3.9,17.605
3194,09-03-04 13:00:00 ,19.722,70.511,3.9,17.653
3195,09-03-04 13:05:00 ,19.698,70.451,3.9,17.677
3196,09-03-04 13:10:00 ,19.674,70.391,3.9,17.677
3197,09-03-04 13:15:00 ,19.651,70.386,3.9,17.653
3198,09-03-04 13:20:00 ,19.627,70.382,11.8,17.653
3199,09-03-04 13:25:00 ,19.603,70.350,11.8,17.653
3200,09-03-04 13:30:00 ,19.579,70.345,11.8,17.605
3201,09-03-04 13:35:00 ,19.555,70.258,11.8,17.582
3202,09-03-04 13:40:00 ,19.508,70.277,3.9,17.558
3203,09-03-04 13:45:00 ,19.508,70.249,11.8,17.582
3204,09-03-04 13:50:00 ,19.484,70.244,11.8,17.629
3205,09-03-04 13:55:00 ,19.436,70.180,11.8,17.653
3206,09-03-04 14:00:00 ,19.413,70.231,11.8,17.677
3207,09-03-04 14:05:00 ,19.389,70.227,3.9,17.701
3208,09-03-04 14:10:00 ,19.365,70.222,11.8,17.724
3209,09-03-04 14:15:00 ,19.341,70.218,11.8,17.772
3210,09-03-04 14:20:00 ,19.318,70.241,11.8,17.796
3211,09-03-04 14:25:00 ,19.294,70.265,11.8,17.819
3212,09-03-04 14:30:00 ,19.270,70.288,11.8,17.867
3213,09-03-04 14:35:00 ,19.246,70.284,11.8,17.891
3214,09-03-04 14:40:00 ,19.246,70.311,3.9,17.891
3215,09-03-04 14:45:00 ,19.222,70.307,3.9,17.891
3216,09-03-04 14:50:00 ,19.199,70.330,3.9,17.843
3217,09-03-04 14:55:00 ,19.199,70.330,3.9,17.796
3218,09-03-04 15:00:00 ,19.175,70.326,3.9,17.796
3219,09-03-04 15:05:00 ,19.151,70.321,11.8,17.772
3220,09-03-04 15:10:00 ,19.127,70.317,3.9,17.724
3221,09-03-04 15:15:00 ,19.127,70.317,3.9,17.677
3222,09-03-04 15:20:00 ,19.103,70.313,3.9,17.653
3223,09-03-04 15:25:00 ,19.080,70.280,3.9,17.605
3224,09-03-04 15:30:00 ,19.080,70.280,3.9,17.605
3225,09-03-04 15:35:00 ,19.056,70.276,3.9,17.510
3226,09-03-04 15:40:00 ,19.032,70.272,3.9,17.510
3227,09-03-04 15:45:00 ,19.032,70.272,3.9,17.510
3228,09-03-04 15:50:00 ,19.008,70.267,3.9,17.510
3229,09-03-04 15:55:00 ,18.985,70.263,3.9,17.486
3230,09-03-04 16:00:00 ,18.985,70.263,3.9,17.486
3231,09-03-04 16:05:00 ,18.961,70.258,3.9,17.486
3232,09-03-04 16:10:00 ,18.937,70.254,3.9,17.486
3233,09-03-04 16:15:00 ,18.913,70.250,3.9,17.463
3234,09-03-04 16:20:00 ,18.913,70.250,3.9,17.439
3235,09-03-04 16:25:00 ,18.889,70.245,3.9,17.415
3236,09-03-04 16:30:00 ,18.842,70.236,3.9,17.368
3237,09-03-04 16:35:00 ,18.842,70.236,3.9,17.344
3238,09-03-04 16:40:00 ,18.842,70.236,3.9,17.296
3239,09-03-04 16:45:00 ,18.818,70.232,3.9,17.201
3240,09-03-04 16:50:00 ,18.794,70.228,3.9,17.106
3241,09-03-04 16:55:00 ,18.794,70.228,3.9,17.034
3242,09-03-04 17:00:00 ,18.771,70.195,3.9,17.011
3243,09-03-04 17:05:00 ,18.747,70.191,3.9,16.939
3244,09-03-04 17:10:00 ,18.747,70.191,3.9,16.868
3245,09-03-04 17:15:00 ,18.723,70.159,3.9,16.796
3246,09-03-04 17:20:00 ,18.699,70.127,3.9,16.725
3247,09-03-04 17:25:00 ,18.675,70.122,3.9,16.701
3248,09-03-04 17:30:00 ,18.652,70.090,3.9,16.654
3249,09-03-04 17:35:00 ,18.652,70.062,3.9,16.558
3250,09-03-04 17:40:00 ,18.628,70.058,3.9,16.463
3251,09-03-04 17:45:00 ,18.604,70.026,3.9,16.392
3252,09-03-04 17:50:00 ,18.580,69.966,3.9,16.320
3253,09-03-04 17:55:00 ,18.557,69.934,3.9,16.225
3254,09-03-04 18:00:00 ,18.557,69.906,3.9,16.177
3255,09-03-04 18:05:00 ,18.533,69.902,3.9,16.082
3256,09-03-04 18:10:00 ,18.509,69.897,3.9,16.034
3257,09-03-04 18:15:00 ,18.461,69.889,3.9,15.986
3258,09-03-04 18:20:00 ,18.461,69.916,3.9,15.963
3259,09-03-04 18:25:00 ,18.438,69.940,3.9,15.915
3260,09-03-04 18:30:00 ,18.438,69.967,3.9,15.915
3261,09-03-04 18:35:00 ,18.414,69.991,3.9,15.915
3262,09-03-04 18:40:00 ,18.414,70.018,3.9,15.915
3263,09-03-04 18:45:00 ,18.390,70.042,3.9,15.915
3264,09-03-04 18:50:00 ,18.390,70.042,3.9,15.915
3265,09-03-04 18:55:00 ,18.390,70.014,3.9,15.867
3266,09-03-04 19:00:00 ,18.390,70.014,3.9,15.843
3267,09-03-04 19:05:00 ,18.390,70.014,3.9,15.843
3268,09-03-04 19:10:00 ,18.366,70.037,11.8,15.796
3269,09-03-04 19:15:00 ,18.390,70.069,11.8,15.819
3270,09-03-04 19:20:00 ,18.390,70.153,11.8,15.843
3271,09-03-04 19:25:00 ,18.390,70.208,11.8,15.843
3272,09-03-04 19:30:00 ,18.414,70.268,11.8,15.843
3273,09-03-04 19:35:00 ,18.414,70.323,11.8,15.843
3274,09-03-04 19:40:00 ,18.414,70.351,11.8,15.843
3275,09-03-04 19:45:00 ,18.438,70.410,11.8,15.819
3276,09-03-04 19:50:00 ,18.438,70.410,11.8,15.796
3277,09-03-04 19:55:00 ,18.438,70.466,3.9,15.796
3278,09-03-04 20:00:00 ,18.461,70.525,11.8,15.796
3279,09-03-04 20:05:00 ,18.461,70.498,3.9,15.796
3280,09-03-04 20:10:00 ,18.461,70.470,11.8,15.748
3281,09-03-04 20:15:00 ,18.461,70.470,3.9,15.748
3282,09-03-04 20:20:00 ,18.461,70.470,11.8,15.700
3283,09-03-04 20:25:00 ,18.461,70.470,11.8,15.652
3284,09-03-04 20:30:00 ,18.461,70.415,11.8,15.605
3285,09-03-04 20:35:00 ,18.461,70.387,11.8,15.557
3286,09-03-04 20:40:00 ,18.461,70.332,11.8,15.509
3287,09-03-04 20:45:00 ,18.438,70.272,11.8,15.414
3288,09-03-04 20:50:00 ,18.438,70.189,11.8,15.366
3289,09-03-04 20:55:00 ,18.414,70.157,11.8,15.294
3290,09-03-04 21:00:00 ,18.390,70.153,11.8,15.247
3291,09-03-04 21:05:00 ,18.366,70.093,11.8,15.175
3292,09-03-04 21:10:00 ,18.366,70.065,3.9,15.127
3293,09-03-04 21:15:00 ,18.343,70.033,3.9,15.079
3294,09-03-04 21:20:00 ,18.319,70.001,3.9,15.031
3295,09-03-04 21:25:00 ,18.319,70.001,3.9,15.031
3296,09-03-04 21:30:00 ,18.271,69.964,3.9,14.984
3297,09-03-04 21:35:00 ,18.271,69.964,11.8,14.960
3298,09-03-04 21:40:00 ,18.224,69.983,3.9,14.936
3299,09-03-04 21:45:00 ,18.200,69.979,11.8,14.912
3300,09-03-04 21:50:00 ,18.176,69.974,3.9,14.864
3301,09-03-04 21:55:00 ,18.152,70.025,3.9,14.816
3302,09-03-04 22:00:00 ,18.129,70.049,3.9,14.792
3303,09-03-04 22:05:00 ,18.081,70.040,3.9,14.721
3304,09-03-04 22:10:00 ,18.057,70.063,3.9,14.673
3305,09-03-04 22:15:00 ,18.033,70.059,3.9,14.625
3306,09-03-04 22:20:00 ,18.010,70.082,3.9,14.577
3307,09-03-04 22:25:00 ,17.986,70.105,3.9,14.529
3308,09-03-04 22:30:00 ,17.938,70.096,3.9,14.457
3309,09-03-04 22:35:00 ,17.915,70.120,11.8,14.433
3310,09-03-04 22:40:00 ,17.891,70.115,3.9,14.385
3311,09-03-04 22:45:00 ,17.867,70.138,11.8,14.314
3312,09-03-04 22:50:00 ,17.843,70.134,3.9,14.290
3313,09-03-04 22:55:00 ,17.796,70.125,3.9,14.266
3314,09-03-04 23:00:00 ,17.796,70.153,3.9,14.218
3315,09-03-04 23:05:00 ,17.748,70.144,3.9,14.218
3316,09-03-04 23:10:00 ,17.724,70.167,3.9,14.194
3317,09-03-04 23:15:00 ,17.701,70.163,3.9,14.194
3318,09-03-04 23:20:00 ,17.677,70.186,3.9,14.170
3319,09-03-04 23:25:00 ,17.653,70.209,11.8,14.146
3320,09-03-04 23:30:00 ,17.605,70.228,3.9,14.122
3321,09-03-04 23:35:00 ,17.582,70.223,11.8,14.074
3322,09-03-04 23:40:00 ,17.558,70.246,3.9,14.050
3323,09-03-04 23:45:00 ,17.534,70.242,3.9,14.026
3324,09-03-04 23:50:00 ,17.510,70.265,11.8,14.002
3325,09-03-04 23:55:00 ,17.486,70.261,3.9,13.978
3326,09-03-05 00:00:00 ,17.463,70.284,11.8,13.930
3327,09-03-05 00:05:00 ,17.415,70.275,3.9,13.882
3328,09-03-05 00:10:00 ,17.391,70.298,3.9,13.858
3329,09-03-05 00:15:00 ,17.368,70.321,3.9,13.858
3330,09-03-05 00:20:00 ,17.320,70.312,3.9,13.810
3331,09-03-05 00:25:00 ,17.296,70.363,3.9,13.786
3332,09-03-05 00:30:00 ,17.272,70.358,3.9,13.762
3333,09-03-05 00:35:00 ,17.249,70.382,3.9,13.738
3334,09-03-05 00:40:00 ,17.225,70.405,11.8,13.714
3335,09-03-05 00:45:00 ,17.177,70.396,3.9,13.714
3336,09-03-05 00:50:00 ,17.153,70.419,3.9,13.690
3337,09-03-05 00:55:00 ,17.130,70.442,3.9,13.666
3338,09-03-05 01:00:00 ,17.106,70.465,3.9,13.666
3339,09-03-05 01:05:00 ,17.082,70.488,11.8,13.666
3340,09-03-05 01:10:00 ,17.058,70.483,3.9,13.618
3341,09-03-05 01:15:00 ,17.034,70.506,11.8,13.618
3342,09-03-05 01:20:00 ,16.987,70.525,3.9,13.594
3343,09-03-05 01:25:00 ,16.963,70.520,3.9,13.570
3344,09-03-05 01:30:00 ,16.939,70.543,3.9,13.546
3345,09-03-05 01:35:00 ,16.915,70.566,3.9,13.522
3346,09-03-05 01:40:00 ,16.892,70.562,11.8,13.497
3347,09-03-05 01:45:00 ,16.844,70.580,3.9,13.473
3348,09-03-05 01:50:00 ,16.820,70.603,3.9,13.449
3349,09-03-05 01:55:00 ,16.796,70.599,11.8,13.425
3350,09-03-05 02:00:00 ,16.749,70.617,3.9,13.401
3351,09-03-05 02:05:00 ,16.749,70.617,11.8,13.401
3352,09-03-05 02:10:00 ,16.725,70.640,3.9,13.353
3353,09-03-05 02:15:00 ,16.701,70.636,3.9,13.329
3354,09-03-05 02:20:00 ,16.654,70.654,3.9,13.305
3355,09-03-05 02:25:00 ,16.654,70.682,3.9,13.305
3356,09-03-05 02:30:00 ,16.606,70.673,3.9,13.305
3357,09-03-05 02:35:00 ,16.582,70.696,3.9,13.281
3358,09-03-05 02:40:00 ,16.558,70.691,3.9,13.281
3359,09-03-05 02:45:00 ,16.534,70.687,11.8,13.257
3360,09-03-05 02:50:00 ,16.511,70.709,11.8,13.233
3361,09-03-05 02:55:00 ,16.487,70.705,3.9,13.209
3362,09-03-05 03:00:00 ,16.463,70.728,3.9,13.209
3363,09-03-05 03:05:00 ,16.439,70.751,3.9,13.185
3364,09-03-05 03:10:00 ,16.415,70.746,3.9,13.185
3365,09-03-05 03:15:00 ,16.392,70.742,3.9,13.161
3366,09-03-05 03:20:00 ,16.368,70.765,3.9,13.137
3367,09-03-05 03:25:00 ,16.344,70.760,3.9,13.112
3368,09-03-05 03:30:00 ,16.320,70.783,3.9,13.088
3369,09-03-05 03:35:00 ,16.296,70.778,3.9,13.088
3370,09-03-05 03:40:00 ,16.272,70.774,3.9,13.064
3371,09-03-05 03:45:00 ,16.249,70.769,11.8,13.064
3372,09-03-05 03:50:00 ,16.225,70.792,3.9,13.040
3373,09-03-05 03:55:00 ,16.201,70.815,3.9,13.064
3374,09-03-05 04:00:00 ,16.177,70.811,3.9,13.040
3375,09-03-05 04:05:00 ,16.153,70.833,11.8,13.016
3376,09-03-05 04:10:00 ,16.129,70.802,3.9,12.992
3377,09-03-05 04:15:00 ,16.106,70.824,3.9,12.968
3378,09-03-05 04:20:00 ,16.082,70.820,3.9,12.944
3379,09-03-05 04:25:00 ,16.082,70.820,3.9,12.944
3380,09-03-05 04:30:00 ,16.058,70.815,3.9,12.920
3381,09-03-05 04:35:00 ,16.034,70.838,3.9,12.920
3382,09-03-05 04:40:00 ,15.986,70.829,3.9,12.920
3383,09-03-05 04:45:00 ,15.986,70.856,11.8,12.896
3384,09-03-05 04:50:00 ,15.963,70.825,3.9,12.871
3385,09-03-05 04:55:00 ,15.939,70.820,3.9,12.871
3386,09-03-05 05:00:00 ,15.915,70.870,3.9,12.847
3387,09-03-05 05:05:00 ,15.891,70.838,3.9,12.847
3388,09-03-05 05:10:00 ,15.867,70.861,3.9,12.799
3389,09-03-05 05:15:00 ,15.843,70.857,3.9,12.799
3390,09-03-05 05:20:00 ,15.819,70.852,3.9,12.751
3391,09-03-05 05:25:00 ,15.796,70.875,3.9,12.727
3392,09-03-05 05:30:00 ,15.796,70.875,3.9,12.703
3393,09-03-05 05:35:00 ,15.772,70.898,3.9,12.703
3394,09-03-05 05:40:00 ,15.748,70.893,3.9,12.678
3395,09-03-05 05:45:00 ,15.724,70.888,11.8,12.678
3396,09-03-05 05:50:00 ,15.700,70.884,3.9,12.678
3397,09-03-05 05:55:00 ,15.676,70.879,3.9,12.654
3398,09-03-05 06:00:00 ,15.652,70.902,3.9,12.630
3399,09-03-05 06:05:00 ,15.629,70.898,3.9,12.606
3400,09-03-05 06:10:00 ,15.605,70.893,3.9,12.582
3401,09-03-05 06:15:00 ,15.605,70.893,3.9,12.558
3402,09-03-05 06:20:00 ,15.581,70.916,3.9,12.534
3403,09-03-05 06:25:00 ,15.557,70.911,3.9,12.534
3404,09-03-05 06:30:00 ,15.533,70.907,3.9,12.534
3405,09-03-05 06:35:00 ,15.509,70.902,3.9,12.485
3406,09-03-05 06:40:00 ,15.485,70.898,3.9,12.485
3407,09-03-05 06:45:00 ,15.485,70.898,3.9,12.485
3408,09-03-05 06:50:00 ,15.461,71.300,3.9,12.654
3409,09-03-05 06:55:00 ,15.438,71.458,3.9,12.992
3410,09-03-05 07:00:00 ,15.461,71.841,11.8,13.305
3411,09-03-05 07:05:00 ,15.509,72.416,3.9,13.642
3412,09-03-05 07:10:00 ,15.605,72.757,3.9,13.978
3413,09-03-05 07:15:00 ,15.700,73.097,3.9,14.337
3414,09-03-05 07:20:00 ,15.796,73.330,3.9,14.601
3415,09-03-05 07:25:00 ,15.939,73.518,3.9,14.816
3416,09-03-05 07:30:00 ,16.082,73.600,3.9,14.984
3417,09-03-05 07:35:00 ,16.225,73.548,3.9,15.223
3418,09-03-05 07:40:00 ,16.368,73.388,3.9,15.461
3419,09-03-05 07:45:00 ,16.511,73.175,11.8,15.724
3420,09-03-05 07:50:00 ,16.654,73.096,3.9,15.986
3421,09-03-05 07:55:00 ,16.820,73.074,11.8,16.201
3422,09-03-05 08:00:00 ,16.963,73.075,3.9,16.439
3423,09-03-05 08:05:00 ,17.130,73.081,11.8,16.677
3424,09-03-05 08:10:00 ,17.296,73.059,11.8,16.939
3425,09-03-05 08:15:00 ,17.463,73.065,3.9,17.201
3426,09-03-05 08:20:00 ,17.605,72.957,3.9,17.415
3427,09-03-05 08:25:00 ,17.796,72.913,3.9,17.701
3428,09-03-05 08:30:00 ,17.962,72.837,3.9,17.891
3429,09-03-05 08:35:00 ,18.129,72.761,3.9,18.057
3430,09-03-05 08:40:00 ,18.295,72.712,11.8,18.271
3431,09-03-05 08:45:00 ,18.461,72.662,11.8,18.461
3432,09-03-05 08:50:00 ,18.652,72.536,11.8,18.580
3433,09-03-05 08:55:00 ,18.794,72.372,11.8,18.557
3434,09-03-05 09:00:00 ,18.937,72.209,11.8,18.557
3435,09-03-05 09:05:00 ,19.080,72.700,11.8,18.366
3436,09-03-05 09:10:00 ,19.199,72.122,11.8,18.319
3437,09-03-05 09:15:00 ,19.294,71.976,11.8,18.295
3438,09-03-05 09:20:00 ,19.365,71.934,11.8,18.152
3439,09-03-05 09:25:00 ,19.436,72.003,11.8,18.224
3440,09-03-05 09:30:00 ,19.532,72.103,11.8,18.461
3441,09-03-05 09:35:00 ,19.603,72.117,11.8,18.675
3442,09-03-05 09:40:00 ,19.722,71.892,11.8,18.818
3443,09-03-05 09:45:00 ,19.817,72.212,11.8,18.771
3444,09-03-05 09:50:00 ,19.888,72.473,11.8,18.652
3445,09-03-05 09:55:00 ,19.960,72.322,11.8,18.557
3446,09-03-05 10:00:00 ,19.984,72.079,11.8,18.390
3447,09-03-05 10:05:00 ,20.007,72.056,11.8,18.390
3448,09-03-05 10:10:00 ,20.031,72.061,11.8,18.557
3449,09-03-05 10:15:00 ,20.079,72.015,11.8,18.794
3450,09-03-05 10:20:00 ,20.126,72.079,3.9,19.080
3451,09-03-05 10:25:00 ,20.198,72.148,11.8,19.199
3452,09-03-05 10:30:00 ,20.269,72.079,3.9,19.175
3453,09-03-05 10:35:00 ,20.317,71.867,11.8,19.103
3454,09-03-05 10:40:00 ,20.365,71.794,11.8,19.008
3455,09-03-05 10:45:00 ,20.388,71.688,11.8,18.913
3456,09-03-05 10:50:00 ,20.412,71.609,11.8,18.747
3457,09-03-05 10:55:00 ,20.412,71.471,3.9,18.747
3458,09-03-05 11:00:00 ,20.436,71.420,3.9,18.937
3459,09-03-05 11:05:00 ,20.460,71.453,11.8,19.222
